domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
blocksworld-large-simple/goal-2,p-100-2,0.06,2.661,2.738,4,SUCCESS,2.568,0.093,2.661,2.173,4,SUCCESS,1.974,0.199,2.173
blocksworld-large-simple/goal-2,p-1100-2,0.075,104.495,104.587,N/A,OOM,N/A,N/A,104.495,90.916,N/A,OOM,90.86,0.056,90.916
blocksworld-large-simple/goal-2,p-1300-2,0.08,90.248,90.345,N/A,OOM,N/A,N/A,90.248,81.903,N/A,OOM,81.85,0.053,81.903
blocksworld-large-simple/goal-2,p-1500-2,0.082,96.513,96.611,N/A,OOM,N/A,N/A,96.513,87.133,N/A,OOM,87.05,0.083,87.133
blocksworld-large-simple/goal-2,p-1700-2,0.082,60.247,60.346,N/A,OOM,N/A,N/A,60.247,78.835,N/A,OOM,78.75,0.085,78.835
blocksworld-large-simple/goal-2,p-1900-2,0.096,62.474,62.586,N/A,OOM,N/A,N/A,62.474,79.678,N/A,OOM,79.57,0.108,79.678
blocksworld-large-simple/goal-2,p-300-2,0.061,28.708,28.787,4,SUCCESS,28.609,0.099,28.708,23.199,4,SUCCESS,21.243,1.956,23.199
blocksworld-large-simple/goal-2,p-500-2,0.064,83.87,83.951,4,SUCCESS,83.758,0.112,83.87,69.177,4,SUCCESS,61.136,8.041,69.177
blocksworld-large-simple/goal-2,p-700-2,0.071,174.949,175.036,4,SUCCESS,174.813,0.136,174.949,129.764,N/A,OOM,122.872,6.892,129.764
blocksworld-large-simple/goal-2,p-900-2,0.084,101.057,101.159,N/A,OOM,N/A,N/A,101.057,90.761,N/A,OOM,90.71,0.051,90.761
blocksworld-large-simple/goal-3,p-100-3,0.059,2.619,2.695,6,SUCCESS,2.529,0.09,2.619,2.15,6,SUCCESS,1.957,0.193,2.15
blocksworld-large-simple/goal-3,p-1100-3,0.076,100.618,100.711,N/A,OOM,N/A,N/A,100.618,88.69,N/A,OOM,88.65,0.04,88.69
blocksworld-large-simple/goal-3,p-1300-3,0.082,85.861,85.961,N/A,OOM,N/A,N/A,85.861,79.576,N/A,OOM,79.52,0.056,79.576
blocksworld-large-simple/goal-3,p-1500-3,0.077,300.243,300.338,N/A,ERROR,300.17,0.073,300.243,87.102,N/A,OOM,87.04,0.062,87.102
blocksworld-large-simple/goal-3,p-1700-3,0.081,67.396,67.494,N/A,OOM,N/A,N/A,67.396,92.57,N/A,OOM,92.50,0.07,92.57
blocksworld-large-simple/goal-3,p-1900-3,0.09,300.204,300.311,N/A,ERROR,300.09,0.114,300.204,300.173,N/A,ERROR,300.11,0.063,300.173
blocksworld-large-simple/goal-3,p-300-3,0.061,29.03,29.107,6,SUCCESS,28.935,0.095,29.03,22.885,6,SUCCESS,20.944,1.941,22.885
blocksworld-large-simple/goal-3,p-500-3,0.065,83.945,84.027,6,SUCCESS,83.826,0.119,83.945,69.389,6,SUCCESS,61.458,7.931,69.389
blocksworld-large-simple/goal-3,p-700-3,0.07,175.306,175.393,6,SUCCESS,175.165,0.141,175.306,131.769,N/A,OOM,124.953,6.816,131.769
blocksworld-large-simple/goal-3,p-900-3,0.072,100.454,100.542,N/A,OOM,N/A,N/A,100.454,90.496,N/A,OOM,90.45,0.046,90.496
blocksworld-large-simple/goal-4,p-100-4,0.058,2.686,2.76,8,SUCCESS,2.602,0.084,2.686,2.153,8,SUCCESS,1.963,0.19,2.153
blocksworld-large-simple/goal-4,p-1100-4,0.074,100.514,100.604,N/A,OOM,N/A,N/A,100.514,89.289,N/A,OOM,89.24,0.049,89.289
blocksworld-large-simple/goal-4,p-1300-4,0.081,86.327,86.424,N/A,OOM,N/A,N/A,86.327,300.237,N/A,ERROR,300.19,0.047,300.237
blocksworld-large-simple/goal-4,p-1500-4,0.079,81.724,81.821,N/A,OOM,N/A,N/A,81.724,87.391,N/A,OOM,87.33,0.061,87.391
blocksworld-large-simple/goal-4,p-1700-4,0.083,60.781,60.88,N/A,OOM,N/A,N/A,60.781,92.765,N/A,OOM,92.69,0.075,92.765
blocksworld-large-simple/goal-4,p-1900-4,0.091,62.045,62.153,N/A,OOM,N/A,N/A,62.045,95.089,N/A,OOM,94.98,0.109,95.089
blocksworld-large-simple/goal-4,p-300-4,0.062,28.746,28.824,8,SUCCESS,28.646,0.1,28.746,23.122,8,SUCCESS,21.163,1.959,23.122
blocksworld-large-simple/goal-4,p-500-4,0.064,84.356,84.437,8,SUCCESS,84.234,0.122,84.356,68.747,8,SUCCESS,61.013,7.734,68.747
blocksworld-large-simple/goal-4,p-700-4,0.07,176.063,176.151,8,SUCCESS,175.911,0.152,176.063,130.658,N/A,OOM,123.949,6.709,130.658
blocksworld-large-simple/goal-4,p-900-4,0.074,100.399,100.49,N/A,OOM,N/A,N/A,100.399,90.893,N/A,OOM,90.80,0.093,90.893
blocksworld-large-simple/goal-5,p-100-5,0.059,2.658,2.734,10,SUCCESS,2.572,0.086,2.658,2.239,10,SUCCESS,2.047,0.192,2.239
blocksworld-large-simple/goal-5,p-1100-5,0.076,100.894,100.987,N/A,OOM,N/A,N/A,100.894,89.263,N/A,OOM,89.18,0.083,89.263
blocksworld-large-simple/goal-5,p-1300-5,0.079,73.499,73.596,N/A,OOM,N/A,N/A,73.499,80.641,N/A,OOM,80.55,0.091,80.641
blocksworld-large-simple/goal-5,p-1500-5,0.08,81.704,81.802,N/A,OOM,N/A,N/A,81.704,89.271,N/A,OOM,89.23,0.041,89.271
blocksworld-large-simple/goal-5,p-1700-5,0.081,300.224,300.323,N/A,ERROR,300.14,0.084,300.224,300.213,N/A,ERROR,300.15,0.063,300.213
blocksworld-large-simple/goal-5,p-1900-5,0.092,68.563,68.671,N/A,OOM,N/A,N/A,68.563,94.649,N/A,OOM,94.57,0.079,94.649
blocksworld-large-simple/goal-5,p-300-5,0.062,29.035,29.113,10,SUCCESS,28.927,0.108,29.035,23.052,10,SUCCESS,21.113,1.939,23.052
blocksworld-large-simple/goal-5,p-500-5,0.063,84.707,84.787,10,SUCCESS,84.582,0.125,84.707,69.064,10,SUCCESS,61.425,7.639,69.064
blocksworld-large-simple/goal-5,p-700-5,0.071,175.018,175.107,10,SUCCESS,174.846,0.172,175.018,131.668,N/A,OOM,124.887,6.781,131.668
blocksworld-large-simple/goal-5,p-900-5,0.073,101.548,101.638,N/A,OOM,N/A,N/A,101.548,104.803,N/A,OOM,104.72,0.083,104.803
childsnack-contents/parsize1-cham3,contentam1-p0,0.057,0.094,0.168,9,SUCCESS,0.017,0.077,0.094,0.093,8,SUCCESS,0.012,0.081,0.093
childsnack-contents/parsize1-cham3,contentam1-p10,0.062,0.11,0.192,9,SUCCESS,0.025,0.085,0.11,0.112,8,SUCCESS,0.031,0.081,0.112
childsnack-contents/parsize1-cham3,contentam1-p15,0.058,0.11,0.185,9,SUCCESS,0.029,0.081,0.11,0.122,8,SUCCESS,0.041,0.081,0.122
childsnack-contents/parsize1-cham3,contentam1-p20,0.059,0.115,0.192,9,SUCCESS,0.033,0.082,0.115,0.135,8,SUCCESS,0.05,0.085,0.135
childsnack-contents/parsize1-cham3,contentam1-p25,0.061,0.121,0.199,9,SUCCESS,0.037,0.084,0.121,0.149,8,SUCCESS,0.061,0.088,0.149
childsnack-contents/parsize1-cham3,contentam1-p5,0.059,0.109,0.185,9,SUCCESS,0.021,0.088,0.109,0.101,8,SUCCESS,0.022,0.079,0.101
childsnack-contents/parsize1-cham3,contentam3-p0,0.058,0.112,0.188,11,SUCCESS,0.019,0.093,0.112,0.091,10,SUCCESS,0.013,0.078,0.091
childsnack-contents/parsize1-cham3,contentam3-p10,0.061,0.108,0.186,9,SUCCESS,0.027,0.081,0.108,0.116,9,SUCCESS,0.034,0.082,0.116
childsnack-contents/parsize1-cham3,contentam3-p15,0.062,0.113,0.193,9,SUCCESS,0.031,0.082,0.113,0.127,9,SUCCESS,0.045,0.082,0.127
childsnack-contents/parsize1-cham3,contentam3-p20,0.064,0.128,0.211,9,SUCCESS,0.038,0.09,0.128,0.148,9,SUCCESS,0.059,0.089,0.148
childsnack-contents/parsize1-cham3,contentam3-p25,0.064,0.119,0.202,9,SUCCESS,0.038,0.081,0.119,0.147,9,SUCCESS,0.064,0.083,0.147
childsnack-contents/parsize1-cham3,contentam3-p5,0.058,0.109,0.184,9,SUCCESS,0.023,0.086,0.109,0.111,9,SUCCESS,0.025,0.086,0.111
childsnack-contents/parsize1-cham5,contentam1-p0,0.057,0.1,0.175,13,SUCCESS,0.023,0.077,0.1,0.113,12,SUCCESS,0.021,0.092,0.113
childsnack-contents/parsize1-cham5,contentam1-p10,0.063,0.124,0.204,13,SUCCESS,0.037,0.087,0.124,0.199,12,SUCCESS,0.111,0.088,0.199
childsnack-contents/parsize1-cham5,contentam1-p15,0.064,0.125,0.207,13,SUCCESS,0.044,0.081,0.125,0.245,12,SUCCESS,0.155,0.09,0.245
childsnack-contents/parsize1-cham5,contentam1-p20,0.062,0.133,0.212,13,SUCCESS,0.052,0.081,0.133,0.292,12,SUCCESS,0.193,0.099,0.292
childsnack-contents/parsize1-cham5,contentam1-p25,0.061,0.142,0.221,13,SUCCESS,0.058,0.084,0.142,0.352,12,SUCCESS,0.256,0.096,0.352
childsnack-contents/parsize1-cham5,contentam1-p5,0.063,0.114,0.195,13,SUCCESS,0.03,0.084,0.114,0.146,12,SUCCESS,0.066,0.08,0.146
childsnack-contents/parsize1-cham5,contentam3-p0,0.058,0.102,0.177,15,SUCCESS,0.023,0.079,0.102,0.101,14,SUCCESS,0.021,0.08,0.101
childsnack-contents/parsize1-cham5,contentam3-p10,0.06,0.121,0.197,13,SUCCESS,0.04,0.081,0.121,0.2,13,SUCCESS,0.111,0.089,0.2
childsnack-contents/parsize1-cham5,contentam3-p15,0.061,0.137,0.216,13,SUCCESS,0.048,0.089,0.137,0.253,13,SUCCESS,0.161,0.092,0.253
childsnack-contents/parsize1-cham5,contentam3-p20,0.062,0.14,0.221,13,SUCCESS,0.055,0.085,0.14,0.297,13,SUCCESS,0.203,0.094,0.297
childsnack-contents/parsize1-cham5,contentam3-p25,0.06,0.148,0.226,13,SUCCESS,0.06,0.088,0.148,0.338,13,SUCCESS,0.245,0.093,0.338
childsnack-contents/parsize1-cham5,contentam3-p5,0.057,0.111,0.185,13,SUCCESS,0.032,0.079,0.111,0.155,13,SUCCESS,0.071,0.084,0.155
childsnack-contents/parsize1-cham7,contentam1-p0,0.058,0.113,0.188,15,SUCCESS,0.029,0.084,0.113,0.126,14,SUCCESS,0.039,0.087,0.126
childsnack-contents/parsize1-cham7,contentam1-p10,0.059,0.129,0.205,15,SUCCESS,0.049,0.08,0.129,0.384,14,SUCCESS,0.285,0.099,0.384
childsnack-contents/parsize1-cham7,contentam1-p15,0.063,0.147,0.227,15,SUCCESS,0.059,0.088,0.147,0.533,14,SUCCESS,0.427,0.106,0.533
childsnack-contents/parsize1-cham7,contentam1-p20,0.062,0.155,0.234,15,SUCCESS,0.069,0.086,0.155,0.668,14,SUCCESS,0.553,0.115,0.668
