domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
rovers-large-simple/goal-8,p-r1-w5000-o1-1-g8,0.746,39.718,40.481,7,SUCCESS,39.39,0.328,39.718,44.239,N/A,OOM,44.14,0.099,44.239
rovers-large-simple/goal-8,p-r1-w5500-o1-1-g8,0.824,46.106,46.948,7,SUCCESS,45.779,0.327,46.106,54.202,N/A,OOM,54.13,0.072,54.202
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p0,0.055,0.272,0.344,3,SUCCESS,0.177,0.095,0.272,0.146,3,SUCCESS,0.063,0.083,0.146
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p1,0.058,3.95,4.026,4,SUCCESS,3.791,0.159,3.95,0.912,4,SUCCESS,0.807,0.105,0.912
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p2,0.058,30.95,31.025,5,SUCCESS,30.643,0.307,30.95,5.403,5,SUCCESS,5.234,0.169,5.403
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p3,0.059,160.908,160.983,7,SUCCESS,160.277,0.631,160.908,21.584,7,SUCCESS,21.293,0.291,21.584
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p4,0.057,300.065,300.14,N/A,TIMEOUT,299.98,0.085,300.065,70.331,11,SUCCESS,69.817,0.514,70.331
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p5,0.058,299.072,299.146,N/A,TIMEOUT,299.01,0.062,299.072,193.834,3,SUCCESS,192.986,0.848,193.834
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p6,0.058,299.12,299.195,N/A,TIMEOUT,299.04,0.08,299.12,299.077,N/A,TIMEOUT,298.96,0.117,299.077
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p7,0.06,299.155,299.232,N/A,TIMEOUT,299.04,0.115,299.155,299.108,N/A,TIMEOUT,299.02,0.088,299.108
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p8,0.057,123.65,123.723,N/A,OOM,N/A,N/A,123.65,299.105,N/A,TIMEOUT,299.01,0.095,299.105
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p9,0.059,113.838,113.914,N/A,OOM,N/A,N/A,113.838,299.108,N/A,TIMEOUT,299.04,0.068,299.108
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p0,0.058,0.266,0.341,3,SUCCESS,0.177,0.089,0.266,0.147,3,SUCCESS,0.061,0.086,0.147
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p1,0.058,3.852,3.927,3,SUCCESS,3.705,0.147,3.852,0.892,3,SUCCESS,0.785,0.107,0.892
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p2,0.059,30.795,30.871,7,SUCCESS,30.488,0.307,30.795,5.286,7,SUCCESS,5.118,0.168,5.286
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p3,0.057,158.868,158.941,7,SUCCESS,158.235,0.633,158.868,21.572,7,SUCCESS,21.277,0.295,21.572
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p4,0.057,299.065,299.139,N/A,TIMEOUT,298.99,0.075,299.065,70.779,11,SUCCESS,70.269,0.51,70.779
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p5,0.056,299.097,299.17,N/A,TIMEOUT,298.98,0.117,299.097,196.363,6,SUCCESS,195.494,0.869,196.363
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p6,0.058,300.127,300.202,N/A,TIMEOUT,300.05,0.077,300.127,299.077,N/A,TIMEOUT,298.99,0.087,299.077
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p7,0.057,299.128,299.202,N/A,TIMEOUT,299.05,0.078,299.128,299.078,N/A,TIMEOUT,299.02,0.058,299.078
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p8,0.059,125.127,125.203,N/A,OOM,N/A,N/A,125.127,299.102,N/A,TIMEOUT,299.00,0.102,299.102
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p9,0.059,116.049,116.125,N/A,OOM,N/A,N/A,116.049,299.13,N/A,TIMEOUT,299.08,0.05,299.13
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p0,0.055,0.265,0.337,3,SUCCESS,0.177,0.088,0.265,0.15,3,SUCCESS,0.062,0.088,0.15
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p1,0.059,3.907,3.984,5,SUCCESS,3.769,0.138,3.907,0.936,5,SUCCESS,0.833,0.103,0.936
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p2,0.059,30.646,30.721,6,SUCCESS,30.344,0.302,30.646,5.278,6,SUCCESS,5.112,0.166,5.278
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p3,0.056,159.4,159.473,9,SUCCESS,158.77,0.63,159.4,21.583,9,SUCCESS,21.291,0.292,21.583
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p4,0.056,299.055,299.128,N/A,TIMEOUT,298.96,0.095,299.055,70.758,11,SUCCESS,70.246,0.512,70.758
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p5,0.058,299.085,299.16,N/A,TIMEOUT,299.01,0.075,299.085,194.415,5,SUCCESS,193.557,0.858,194.415
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p6,0.057,299.127,299.2,N/A,TIMEOUT,299.04,0.087,299.127,299.099,N/A,TIMEOUT,299.00,0.099,299.099
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p7,0.06,299.155,299.232,N/A,TIMEOUT,299.06,0.095,299.155,299.067,N/A,TIMEOUT,298.98,0.087,299.067
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p8,0.059,123.628,123.704,N/A,OOM,N/A,N/A,123.628,299.094,N/A,TIMEOUT,298.99,0.104,299.094
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p9,0.059,115.979,116.055,N/A,OOM,N/A,N/A,115.979,299.107,N/A,TIMEOUT,299.05,0.057,299.107
visitall-multidimensional/3-dim-visitall-FAR-g1,p0,0.055,0.265,0.336,15,SUCCESS,0.176,0.089,0.265,0.145,15,SUCCESS,0.063,0.082,0.145
visitall-multidimensional/3-dim-visitall-FAR-g1,p1,0.056,3.891,3.965,31,SUCCESS,3.742,0.149,3.891,0.904,31,SUCCESS,0.8,0.104,0.904
visitall-multidimensional/3-dim-visitall-FAR-g1,p2,0.06,30.701,30.779,50,SUCCESS,30.395,0.306,30.701,5.284,50,SUCCESS,5.112,0.172,5.284
visitall-multidimensional/3-dim-visitall-FAR-g1,p3,0.056,160.778,160.851,54,SUCCESS,160.144,0.634,160.778,21.599,54,SUCCESS,21.306,0.293,21.599
visitall-multidimensional/3-dim-visitall-FAR-g1,p4,0.06,299.063,299.14,N/A,TIMEOUT,298.97,0.093,299.063,70.829,79,SUCCESS,70.309,0.52,70.829
visitall-multidimensional/3-dim-visitall-FAR-g1,p5,0.058,299.087,299.162,N/A,TIMEOUT,298.99,0.097,299.087,194.505,97,SUCCESS,193.645,0.86,194.505
visitall-multidimensional/3-dim-visitall-FAR-g1,p6,0.06,299.106,299.182,N/A,TIMEOUT,299.02,0.086,299.106,300.077,N/A,TIMEOUT,299.98,0.097,300.077
visitall-multidimensional/3-dim-visitall-FAR-g1,p7,0.057,299.143,299.217,N/A,TIMEOUT,299.03,0.113,299.143,299.068,N/A,TIMEOUT,298.98,0.088,299.068
visitall-multidimensional/3-dim-visitall-FAR-g1,p8,0.057,124.859,124.933,N/A,OOM,N/A,N/A,124.859,299.094,N/A,TIMEOUT,298.98,0.114,299.094
visitall-multidimensional/3-dim-visitall-FAR-g1,p9,0.059,115.514,115.589,N/A,OOM,N/A,N/A,115.514,299.114,N/A,TIMEOUT,299.05,0.064,299.114
visitall-multidimensional/3-dim-visitall-FAR-g2,p0,0.058,0.26,0.335,15,SUCCESS,0.175,0.085,0.26,0.149,15,SUCCESS,0.063,0.086,0.149
visitall-multidimensional/3-dim-visitall-FAR-g2,p1,0.056,3.922,3.994,33,SUCCESS,3.782,0.14,3.922,0.93,33,SUCCESS,0.824,0.106,0.93
visitall-multidimensional/3-dim-visitall-FAR-g2,p2,0.057,30.721,30.795,47,SUCCESS,30.411,0.31,30.721,5.282,47,SUCCESS,5.114,0.168,5.282
visitall-multidimensional/3-dim-visitall-FAR-g2,p3,0.056,160.348,160.42,69,SUCCESS,159.715,0.633,160.348,21.543,69,SUCCESS,21.248,0.295,21.543
visitall-multidimensional/3-dim-visitall-FAR-g2,p4,0.055,299.055,299.126,N/A,TIMEOUT,298.96,0.095,299.055,70.652,66,SUCCESS,70.138,0.514,70.652
visitall-multidimensional/3-dim-visitall-FAR-g2,p5,0.058,299.071,299.146,N/A,TIMEOUT,298.98,0.091,299.071,195.336,101,SUCCESS,194.492,0.844,195.336
visitall-multidimensional/3-dim-visitall-FAR-g2,p6,0.057,299.119,299.193,N/A,TIMEOUT,299.03,0.089,299.119,299.088,N/A,TIMEOUT,298.97,0.118,299.088
visitall-multidimensional/3-dim-visitall-FAR-g2,p7,0.06,299.13,299.207,N/A,TIMEOUT,299.06,0.07,299.13,299.073,N/A,TIMEOUT,299.00,0.073,299.073
visitall-multidimensional/3-dim-visitall-FAR-g2,p8,0.059,124.77,124.846,N/A,OOM,N/A,N/A,124.77,299.092,N/A,TIMEOUT,299.01,0.082,299.092
visitall-multidimensional/3-dim-visitall-FAR-g2,p9,0.058,113.874,113.949,N/A,OOM,N/A,N/A,113.874,299.116,N/A,TIMEOUT,299.07,0.046,299.116
visitall-multidimensional/3-dim-visitall-FAR-g3,p0,0.056,0.266,0.339,15,SUCCESS,0.175,0.091,0.266,0.143,15,SUCCESS,0.063,0.08,0.143
visitall-multidimensional/3-dim-visitall-FAR-g3,p1,0.056,3.927,4.001,31,SUCCESS,3.785,0.142,3.927,0.928,31,SUCCESS,0.823,0.105,0.928
visitall-multidimensional/3-dim-visitall-FAR-g3,p2,0.056,30.612,30.685,47,SUCCESS,30.308,0.304,30.612,5.361,47,SUCCESS,5.198,0.163,5.361
visitall-multidimensional/3-dim-visitall-FAR-g3,p3,0.056,161.145,161.219,69,SUCCESS,160.508,0.637,161.145,21.424,69,SUCCESS,21.13,0.294,21.424
visitall-multidimensional/3-dim-visitall-FAR-g3,p4,0.057,299.055,299.129,N/A,TIMEOUT,298.97,0.085,299.055,70.798,78,SUCCESS,70.282,0.516,70.798
visitall-multidimensional/3-dim-visitall-FAR-g3,p5,0.055,299.079,299.151,N/A,TIMEOUT,298.99,0.089,299.079,194.592,100,SUCCESS,193.736,0.856,194.592
visitall-multidimensional/3-dim-visitall-FAR-g3,p6,0.058,299.109,299.184,N/A,TIMEOUT,299.01,0.099,299.109,299.082,N/A,TIMEOUT,298.98,0.102,299.082
visitall-multidimensional/3-dim-visitall-FAR-g3,p7,0.058,299.141,299.216,N/A,TIMEOUT,299.06,0.081,299.141,299.072,N/A,TIMEOUT,298.98,0.092,299.072
visitall-multidimensional/3-dim-visitall-FAR-g3,p8,0.059,124.22,124.295,N/A,OOM,N/A,N/A,124.22,299.104,N/A,TIMEOUT,298.98,0.124,299.104
visitall-multidimensional/3-dim-visitall-FAR-g3,p9,0.059,115.044,115.12,N/A,OOM,N/A,N/A,115.044,299.11,N/A,TIMEOUT,299.05,0.06,299.11
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p0,0.058,5.389,5.464,4,SUCCESS,5.231,0.158,5.389,0.774,4,SUCCESS,0.674,0.1,0.774
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p1,0.059,240.189,240.265,5,SUCCESS,239.439,0.75,240.189,15.875,5,SUCCESS,15.603,0.272,15.875
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p2,0.057,299.105,299.179,N/A,TIMEOUT,299.02,0.085,299.105,170.282,7,SUCCESS,169.395,0.887,170.282
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p3,0.059,116.87,116.946,N/A,OOM,N/A,N/A,116.87,299.087,N/A,TIMEOUT,299.04,0.047,299.087
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p4,0.057,61.467,61.541,N/A,OOM,N/A,N/A,61.467,299.176,N/A,TIMEOUT,299.11,0.066,299.176
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p5,0.061,62.078,62.156,N/A,OOM,N/A,N/A,62.078,77.901,N/A,OOM,77.81,0.091,77.901
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p6,0.059,63.612,63.688,N/A,OOM,N/A,N/A,63.612,98.144,N/A,OOM,98.06,0.084,98.144
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p7,0.061,300.18,300.259,N/A,ERROR,300.11,0.07,300.18,66.799,N/A,OOM,66.73,0.069,66.799
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p8,0.059,63.458,63.533,N/A,OOM,N/A,N/A,63.458,66.417,N/A,OOM,66.33,0.087,66.417
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p9,0.061,62.891,62.968,N/A,OOM,N/A,N/A,62.891,65.404,N/A,OOM,65.30,0.104,65.404
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p0,0.057,5.418,5.493,4,SUCCESS,5.25,0.168,5.418,0.785,4,SUCCESS,0.681,0.104,0.785
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p1,0.063,241.384,241.464,3,SUCCESS,240.628,0.756,241.384,15.925,3,SUCCESS,15.646,0.279,15.925
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p2,0.058,299.103,299.179,N/A,TIMEOUT,299.02,0.083,299.103,168.7,4,SUCCESS,167.827,0.873,168.7
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p3,0.059,117.158,117.233,N/A,OOM,N/A,N/A,117.158,299.092,N/A,TIMEOUT,299.04,0.052,299.092
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p4,0.058,61.807,61.883,N/A,OOM,N/A,N/A,61.807,299.176,N/A,TIMEOUT,299.10,0.076,299.176
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p5,0.058,62.01,62.085,N/A,OOM,N/A,N/A,62.01,78.305,N/A,OOM,78.23,0.075,78.305
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p6,0.057,62.994,63.069,N/A,OOM,N/A,N/A,62.994,82.423,N/A,OOM,82.35,0.073,82.423
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p7,0.067,62.703,62.787,N/A,OOM,N/A,N/A,62.703,301.165,N/A,ERROR,301.10,0.065,301.165
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p8,0.061,63.336,63.413,N/A,OOM,N/A,N/A,63.336,70.979,N/A,OOM,70.90,0.079,70.979
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p9,0.065,64.786,64.869,N/A,OOM,N/A,N/A,64.786,66.686,N/A,OOM,66.61,0.076,66.686
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p0,0.061,5.333,5.411,4,SUCCESS,5.165,0.168,5.333,0.777,4,SUCCESS,0.672,0.105,0.777
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p1,0.057,240.464,240.538,8,SUCCESS,239.712,0.752,240.464,15.851,8,SUCCESS,15.569,0.282,15.851
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p2,0.058,300.089,300.164,N/A,TIMEOUT,300.02,0.069,300.089,170.29,7,SUCCESS,169.414,0.876,170.29
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p3,0.059,117.487,117.563,N/A,OOM,N/A,N/A,117.487,299.103,N/A,TIMEOUT,299.06,0.043,299.103
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p4,0.058,62.075,62.149,N/A,OOM,N/A,N/A,62.075,299.14,N/A,TIMEOUT,299.06,0.08,299.14
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p5,0.058,62.62,62.694,N/A,OOM,N/A,N/A,62.62,78.191,N/A,OOM,78.13,0.061,78.191
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p6,0.059,63.264,63.34,N/A,OOM,N/A,N/A,63.264,96.537,N/A,OOM,96.47,0.067,96.537
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p7,0.06,62.704,62.781,N/A,OOM,N/A,N/A,62.704,65.334,N/A,OOM,65.24,0.094,65.334
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p8,0.059,62.53,62.606,N/A,OOM,N/A,N/A,62.53,65.394,N/A,OOM,65.29,0.104,65.394
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p9,0.058,62.401,62.477,N/A,OOM,N/A,N/A,62.401,64.884,N/A,OOM,64.77,0.114,64.884
visitall-multidimensional/4-dim-visitall-FAR-g1,p0,0.057,5.582,5.656,19,SUCCESS,5.418,0.164,5.582,0.783,19,SUCCESS,0.677,0.106,0.783
visitall-multidimensional/4-dim-visitall-FAR-g1,p1,0.06,239.878,239.954,28,SUCCESS,239.107,0.771,239.878,15.854,28,SUCCESS,15.581,0.273,15.854
visitall-multidimensional/4-dim-visitall-FAR-g1,p2,0.059,299.101,299.177,N/A,TIMEOUT,299.01,0.091,299.101,168.788,50,SUCCESS,167.904,0.884,168.788
visitall-multidimensional/4-dim-visitall-FAR-g1,p3,0.059,116.961,117.036,N/A,OOM,N/A,N/A,116.961,299.079,N/A,TIMEOUT,299.03,0.049,299.079
visitall-multidimensional/4-dim-visitall-FAR-g1,p4,0.058,61.326,61.401,N/A,OOM,N/A,N/A,61.326,299.116,N/A,TIMEOUT,299.02,0.096,299.116
visitall-multidimensional/4-dim-visitall-FAR-g1,p5,0.06,63.261,63.338,N/A,OOM,N/A,N/A,63.261,92.278,N/A,OOM,92.19,0.088,92.278
visitall-multidimensional/4-dim-visitall-FAR-g1,p6,0.06,64.745,64.822,N/A,OOM,N/A,N/A,64.745,99.085,N/A,OOM,99.01,0.075,99.085
visitall-multidimensional/4-dim-visitall-FAR-g1,p7,0.058,64.767,64.841,N/A,OOM,N/A,N/A,64.767,67.498,N/A,OOM,67.42,0.078,67.498
visitall-multidimensional/4-dim-visitall-FAR-g1,p8,0.059,63.308,63.384,N/A,OOM,N/A,N/A,63.308,65.286,N/A,OOM,65.22,0.066,65.286
visitall-multidimensional/4-dim-visitall-FAR-g1,p9,0.059,63.014,63.091,N/A,OOM,N/A,N/A,63.014,65.611,N/A,OOM,65.53,0.081,65.611
visitall-multidimensional/4-dim-visitall-FAR-g2,p0,0.058,5.367,5.441,19,SUCCESS,5.201,0.166,5.367,0.793,19,SUCCESS,0.686,0.107,0.793
visitall-multidimensional/4-dim-visitall-FAR-g2,p1,0.058,239.915,239.989,36,SUCCESS,239.153,0.762,239.915,15.832,36,SUCCESS,15.561,0.271,15.832
visitall-multidimensional/4-dim-visitall-FAR-g2,p2,0.057,299.11,299.185,N/A,TIMEOUT,299.04,0.07,299.11,170.069,48,SUCCESS,169.179,0.89,170.069
visitall-multidimensional/4-dim-visitall-FAR-g2,p3,0.059,117.345,117.421,N/A,OOM,N/A,N/A,117.345,299.09,N/A,TIMEOUT,299.01,0.08,299.09
visitall-multidimensional/4-dim-visitall-FAR-g2,p4,0.058,62.016,62.09,N/A,OOM,N/A,N/A,62.016,299.147,N/A,TIMEOUT,299.07,0.077,299.147
visitall-multidimensional/4-dim-visitall-FAR-g2,p5,0.058,62.965,63.039,N/A,OOM,N/A,N/A,62.965,78.968,N/A,OOM,78.88,0.088,78.968
visitall-multidimensional/4-dim-visitall-FAR-g2,p6,0.059,300.159,300.235,N/A,ERROR,300.08,0.079,300.159,97.445,N/A,OOM,97.36,0.085,97.445
visitall-multidimensional/4-dim-visitall-FAR-g2,p7,0.063,62.537,62.616,N/A,OOM,N/A,N/A,62.537,66.423,N/A,OOM,66.33,0.093,66.423
visitall-multidimensional/4-dim-visitall-FAR-g2,p8,0.059,62.242,62.318,N/A,OOM,N/A,N/A,62.242,300.167,N/A,ERROR,300.08,0.087,300.167
visitall-multidimensional/4-dim-visitall-FAR-g2,p9,0.059,62.773,62.85,N/A,OOM,N/A,N/A,62.773,300.168,N/A,ERROR,300.10,0.068,300.168
visitall-multidimensional/4-dim-visitall-FAR-g3,p0,0.059,5.461,5.537,19,SUCCESS,5.299,0.162,5.461,0.775,19,SUCCESS,0.667,0.108,0.775
visitall-multidimensional/4-dim-visitall-FAR-g3,p1,0.059,241.829,241.905,35,SUCCESS,241.064,0.765,241.829,15.884,35,SUCCESS,15.61,0.274,15.884
visitall-multidimensional/4-dim-visitall-FAR-g3,p2,0.059,299.107,299.183,N/A,TIMEOUT,299.02,0.087,299.107,170.042,47,SUCCESS,169.157,0.885,170.042
visitall-multidimensional/4-dim-visitall-FAR-g3,p3,0.059,116.822,116.897,N/A,OOM,N/A,N/A,116.822,299.096,N/A,TIMEOUT,299.00,0.096,299.096
visitall-multidimensional/4-dim-visitall-FAR-g3,p4,0.058,61.153,61.227,N/A,OOM,N/A,N/A,61.153,299.143,N/A,TIMEOUT,299.10,0.043,299.143
visitall-multidimensional/4-dim-visitall-FAR-g3,p5,0.059,300.149,300.225,N/A,ERROR,300.08,0.069,300.149,90.361,N/A,OOM,90.32,0.041,90.361
visitall-multidimensional/4-dim-visitall-FAR-g3,p6,0.059,62.462,62.538,N/A,OOM,N/A,N/A,62.462,97.108,N/A,OOM,97.02,0.088,97.108
visitall-multidimensional/4-dim-visitall-FAR-g3,p7,0.059,62.325,62.401,N/A,OOM,N/A,N/A,62.325,65.92,N/A,OOM,65.85,0.07,65.92
visitall-multidimensional/4-dim-visitall-FAR-g3,p8,0.057,62.6,62.673,N/A,OOM,N/A,N/A,62.6,64.751,N/A,OOM,64.68,0.071,64.751
visitall-multidimensional/4-dim-visitall-FAR-g3,p9,0.059,61.776,61.852,N/A,OOM,N/A,N/A,61.776,64.776,N/A,OOM,64.69,0.086,64.776
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p0,0.058,299.07,299.144,N/A,TIMEOUT,298.98,0.09,299.07,12.215,4,SUCCESS,11.955,0.26,12.215
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p1,0.058,299.112,299.187,N/A,TIMEOUT,299.01,0.102,299.112,147.006,3,SUCCESS,146.124,0.882,147.006
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p2,0.059,79.378,79.454,N/A,OOM,N/A,N/A,79.378,299.09,N/A,TIMEOUT,299.00,0.09,299.09
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p3,0.058,53.492,53.567,N/A,OOM,N/A,N/A,53.492,105.074,N/A,OOM,105.01,0.064,105.074
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p4,0.061,53.506,53.584,N/A,OOM,N/A,N/A,53.506,80.17,N/A,OOM,80.11,0.06,80.17
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p5,0.059,53.711,53.787,N/A,OOM,N/A,N/A,53.711,58.306,N/A,OOM,58.22,0.086,58.306
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p6,0.058,54.006,54.081,N/A,OOM,N/A,N/A,54.006,61.803,N/A,OOM,61.71,0.093,61.803
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p7,0.061,54.221,54.299,N/A,OOM,N/A,N/A,54.221,58.254,N/A,OOM,58.14,0.114,58.254
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p8,0.058,55.245,55.32,N/A,OOM,N/A,N/A,55.245,62.382,N/A,OOM,62.29,0.092,62.382
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p9,0.06,300.154,300.231,N/A,ERROR,300.07,0.084,300.154,62.354,N/A,OOM,62.27,0.084,62.354
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p0,0.058,300.072,300.147,N/A,TIMEOUT,299.97,0.102,300.072,12.181,4,SUCCESS,11.921,0.26,12.181
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p1,0.059,299.129,299.204,N/A,TIMEOUT,299.00,0.129,299.129,146.635,4,SUCCESS,145.76,0.875,146.635
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p2,0.06,79.311,79.388,N/A,OOM,N/A,N/A,79.311,299.092,N/A,TIMEOUT,299.04,0.052,299.092
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p3,0.058,53.212,53.288,N/A,OOM,N/A,N/A,53.212,104.761,N/A,OOM,104.69,0.071,104.761
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p4,0.063,300.171,300.252,N/A,ERROR,300.09,0.081,300.171,80.106,N/A,OOM,80.03,0.076,80.106
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p5,0.058,53.606,53.681,N/A,OOM,N/A,N/A,53.606,58.171,N/A,OOM,58.09,0.081,58.171
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p6,0.058,53.864,53.94,N/A,OOM,N/A,N/A,53.864,61.484,N/A,OOM,61.41,0.074,61.484
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p7,0.06,54.117,54.194,N/A,OOM,N/A,N/A,54.117,58.927,N/A,OOM,58.86,0.067,58.927
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p8,0.061,54.044,54.121,N/A,OOM,N/A,N/A,54.044,62.781,N/A,OOM,62.70,0.081,62.781
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p9,0.058,54.753,54.829,N/A,OOM,N/A,N/A,54.753,61.824,N/A,OOM,61.76,0.064,61.824
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p0,0.057,299.072,299.146,N/A,TIMEOUT,298.99,0.082,299.072,12.239,4,SUCCESS,11.985,0.254,12.239
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p1,0.06,300.106,300.183,N/A,TIMEOUT,300.00,0.106,300.106,146.642,5,SUCCESS,145.77,0.872,146.642
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p2,0.058,80.868,80.944,N/A,OOM,N/A,N/A,80.868,299.082,N/A,TIMEOUT,298.98,0.102,299.082
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p3,0.058,53.125,53.2,N/A,OOM,N/A,N/A,53.125,104.584,N/A,OOM,104.51,0.074,104.584
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p4,0.06,53.851,53.928,N/A,OOM,N/A,N/A,53.851,80.097,N/A,OOM,80.01,0.087,80.097
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p5,0.058,53.149,53.224,N/A,OOM,N/A,N/A,53.149,62.638,N/A,OOM,62.54,0.098,62.638
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p6,0.061,54.533,54.611,N/A,OOM,N/A,N/A,54.533,61.913,N/A,OOM,61.81,0.103,61.913
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p7,0.06,54.685,54.761,N/A,OOM,N/A,N/A,54.685,58.569,N/A,OOM,58.45,0.119,58.569
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p8,0.059,54.857,54.932,N/A,OOM,N/A,N/A,54.857,63.279,N/A,OOM,63.20,0.079,63.279
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p9,0.059,55.116,55.192,N/A,OOM,N/A,N/A,55.116,300.184,N/A,ERROR,300.08,0.104,300.184
visitall-multidimensional/5-dim-visitall-FAR-g1,p0,0.061,299.063,299.141,N/A,TIMEOUT,298.97,0.093,299.063,12.238,24,SUCCESS,11.978,0.26,12.238
visitall-multidimensional/5-dim-visitall-FAR-g1,p1,0.059,299.117,299.192,N/A,TIMEOUT,299.01,0.107,299.117,145.861,35,SUCCESS,144.999,0.862,145.861
visitall-multidimensional/5-dim-visitall-FAR-g1,p2,0.059,300.18,300.255,N/A,ERROR,300.08,0.1,300.18,299.097,N/A,TIMEOUT,299.01,0.087,299.097
visitall-multidimensional/5-dim-visitall-FAR-g1,p3,0.058,54.808,54.884,N/A,OOM,N/A,N/A,54.808,106.314,N/A,OOM,106.23,0.084,106.314
