domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p4,0.15,300.672,300.921,N/A,TIMEOUT,299.25,1.422,300.672,93.521,11,SUCCESS,92.619,0.902,93.521
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p5,0.151,297.867,298.117,N/A,TIMEOUT,296.46,1.407,297.867,256.466,5,SUCCESS,254.943,1.523,256.466
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p6,0.159,298.162,298.418,N/A,TIMEOUT,296.67,1.492,298.162,300.475,N/A,TIMEOUT,299.23,1.245,300.475
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p7,0.161,207.923,208.182,N/A,TIMEOUT,205.93,1.993,207.923,298.724,N/A,TIMEOUT,297.39,1.334,298.724
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p8,0.162,134.215,134.476,N/A,TIMEOUT,130.97,3.245,134.215,288.81,N/A,TIMEOUT,286.94,1.87,288.81
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p9,0.162,145.836,146.094,N/A,TIMEOUT,143.40,2.436,145.836,289.28,N/A,TIMEOUT,287.01,2.27,289.28
visitall-multidimensional/3-dim-visitall-FAR-g1,p0,0.157,0.491,0.747,15,SUCCESS,0.319,0.172,0.491,0.274,15,SUCCESS,0.118,0.156,0.274
visitall-multidimensional/3-dim-visitall-FAR-g1,p1,0.153,5.582,5.84,31,SUCCESS,5.311,0.271,5.582,1.552,31,SUCCESS,1.351,0.201,1.552
visitall-multidimensional/3-dim-visitall-FAR-g1,p2,0.147,42.407,42.653,50,SUCCESS,41.842,0.565,42.407,8.013,50,SUCCESS,7.707,0.306,8.013
visitall-multidimensional/3-dim-visitall-FAR-g1,p3,0.164,201.167,201.438,54,SUCCESS,200.044,1.123,201.167,30.748,54,SUCCESS,30.212,0.536,30.748
visitall-multidimensional/3-dim-visitall-FAR-g1,p4,0.171,288.441,288.733,N/A,TIMEOUT,285.94,2.501,288.441,95.191,79,SUCCESS,94.299,0.892,95.191
visitall-multidimensional/3-dim-visitall-FAR-g1,p5,0.143,293.902,294.14,N/A,TIMEOUT,291.70,2.202,293.902,252.736,97,SUCCESS,251.236,1.5,252.736
visitall-multidimensional/3-dim-visitall-FAR-g1,p6,0.16,1587.176,1587.436,N/A,TIMEOUT,296.79,1290.386,1587.176,294.348,N/A,TIMEOUT,292.55,1.798,294.348
visitall-multidimensional/3-dim-visitall-FAR-g1,p7,0.173,177.035,177.311,N/A,TIMEOUT,174.17,2.865,177.035,295.572,N/A,TIMEOUT,294.45,1.122,295.572
visitall-multidimensional/3-dim-visitall-FAR-g1,p8,0.162,164.489,164.745,N/A,TIMEOUT,160.32,4.169,164.489,293.893,N/A,TIMEOUT,291.75,2.143,293.893
visitall-multidimensional/3-dim-visitall-FAR-g1,p9,0.163,128.329,128.59,N/A,TIMEOUT,124.29,4.039,128.329,298.381,N/A,TIMEOUT,296.61,1.771,298.381
visitall-multidimensional/3-dim-visitall-FAR-g2,p0,0.16,0.5,0.755,15,SUCCESS,0.32,0.18,0.5,0.269,15,SUCCESS,0.118,0.151,0.269
visitall-multidimensional/3-dim-visitall-FAR-g2,p1,0.141,5.628,5.864,33,SUCCESS,5.366,0.262,5.628,1.519,33,SUCCESS,1.323,0.196,1.519
visitall-multidimensional/3-dim-visitall-FAR-g2,p2,0.151,40.206,40.454,47,SUCCESS,39.662,0.544,40.206,7.89,47,SUCCESS,7.577,0.313,7.89
visitall-multidimensional/3-dim-visitall-FAR-g2,p3,0.141,205.605,205.841,69,SUCCESS,204.456,1.149,205.605,31.171,69,SUCCESS,30.633,0.538,31.171
visitall-multidimensional/3-dim-visitall-FAR-g2,p4,0.154,270.653,270.907,N/A,TIMEOUT,267.72,2.933,270.653,95.764,66,SUCCESS,94.851,0.913,95.764
visitall-multidimensional/3-dim-visitall-FAR-g2,p5,0.147,290.644,290.886,N/A,TIMEOUT,287.93,2.714,290.644,253.605,101,SUCCESS,252.117,1.488,253.605
visitall-multidimensional/3-dim-visitall-FAR-g2,p6,0.16,295.345,295.603,N/A,TIMEOUT,293.79,1.555,295.345,297.711,N/A,TIMEOUT,296.39,1.321,297.711
visitall-multidimensional/3-dim-visitall-FAR-g2,p7,0.157,274.69,274.942,N/A,TIMEOUT,273.28,1.41,274.69,298.446,N/A,TIMEOUT,296.46,1.986,298.446
visitall-multidimensional/3-dim-visitall-FAR-g2,p8,0.155,166.519,166.769,N/A,TIMEOUT,161.16,5.359,166.519,289.065,N/A,TIMEOUT,286.96,2.105,289.065
visitall-multidimensional/3-dim-visitall-FAR-g2,p9,0.153,186.578,186.824,N/A,TIMEOUT,179.93,6.648,186.578,297.961,N/A,TIMEOUT,295.70,2.261,297.961
visitall-multidimensional/3-dim-visitall-FAR-g3,p0,0.157,0.496,0.752,15,SUCCESS,0.321,0.175,0.496,0.275,15,SUCCESS,0.118,0.157,0.275
visitall-multidimensional/3-dim-visitall-FAR-g3,p1,0.146,5.571,5.815,31,SUCCESS,5.307,0.264,5.571,1.54,31,SUCCESS,1.342,0.198,1.54
visitall-multidimensional/3-dim-visitall-FAR-g3,p2,0.149,40.72,40.969,47,SUCCESS,40.162,0.558,40.72,7.817,47,SUCCESS,7.508,0.309,7.817
visitall-multidimensional/3-dim-visitall-FAR-g3,p3,0.147,198.433,198.678,69,SUCCESS,197.307,1.126,198.433,30.102,69,SUCCESS,29.572,0.53,30.102
visitall-multidimensional/3-dim-visitall-FAR-g3,p4,0.146,299.959,300.202,N/A,TIMEOUT,298.33,1.629,299.959,93.084,78,SUCCESS,92.154,0.93,93.084
visitall-multidimensional/3-dim-visitall-FAR-g3,p5,0.151,301.059,301.309,N/A,TIMEOUT,299.38,1.679,301.059,253.478,100,SUCCESS,252.027,1.451,253.478
visitall-multidimensional/3-dim-visitall-FAR-g3,p6,0.148,298.27,298.516,N/A,TIMEOUT,296.60,1.67,298.27,300.745,N/A,TIMEOUT,299.30,1.445,300.745
visitall-multidimensional/3-dim-visitall-FAR-g3,p7,0.147,292.251,292.496,N/A,TIMEOUT,290.27,1.981,292.251,299.944,N/A,TIMEOUT,298.37,1.574,299.944
visitall-multidimensional/3-dim-visitall-FAR-g3,p8,0.158,162.188,162.45,N/A,TIMEOUT,158.50,3.688,162.188,298.128,N/A,TIMEOUT,296.53,1.598,298.128
visitall-multidimensional/3-dim-visitall-FAR-g3,p9,0.158,143.693,143.952,N/A,TIMEOUT,139.99,3.703,143.693,298.442,N/A,TIMEOUT,296.65,1.792,298.442
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p0,0.159,7.885,8.142,4,SUCCESS,7.575,0.31,7.885,1.336,4,SUCCESS,1.145,0.191,1.336
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p1,0.146,299.16,299.404,N/A,TIMEOUT,297.38,1.78,299.16,23.34,5,SUCCESS,22.859,0.481,23.34
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p2,0.145,299.456,299.698,N/A,TIMEOUT,297.53,1.926,299.456,227.576,7,SUCCESS,226.101,1.475,227.576
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p3,0.146,153.909,154.152,N/A,TIMEOUT,150.61,3.299,153.909,298.147,N/A,TIMEOUT,296.49,1.657,298.147
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p4,0.159,105.383,105.64,N/A,TIMEOUT,102.96,2.423,105.383,289.593,N/A,TIMEOUT,287.41,2.183,289.593
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p5,0.168,247.053,247.321,N/A,TIMEOUT,226.36,20.693,247.053,151.188,N/A,TIMEOUT,144.40,6.788,151.188
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p6,0.165,103.42,103.68,N/A,TIMEOUT,100.81,2.61,103.42,158.024,N/A,TIMEOUT,152.90,5.124,158.024
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p7,0.161,116.844,117.1,N/A,TIMEOUT,112.60,4.244,116.844,279.662,N/A,TIMEOUT,253.93,25.732,279.662
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p8,0.171,211.351,211.621,N/A,TIMEOUT,197.07,14.281,211.351,206.63,N/A,TIMEOUT,194.18,12.45,206.63
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p9,0.168,213.964,214.23,N/A,TIMEOUT,199.45,14.514,213.964,206.712,N/A,TIMEOUT,193.99,12.722,206.712
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p0,0.166,7.797,8.066,4,SUCCESS,7.478,0.319,7.797,1.334,4,SUCCESS,1.148,0.186,1.334
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p1,0.143,299.314,299.553,N/A,TIMEOUT,297.36,1.954,299.314,23.395,3,SUCCESS,22.928,0.467,23.395
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p2,0.144,293.506,293.747,N/A,TIMEOUT,291.76,1.746,293.506,227.651,4,SUCCESS,226.094,1.557,227.651
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p3,0.142,155.277,155.511,N/A,TIMEOUT,151.91,3.367,155.277,292.56,N/A,TIMEOUT,289.83,2.73,292.56
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p4,0.151,103.91,104.155,N/A,TIMEOUT,101.62,2.29,103.91,286.976,N/A,TIMEOUT,284.60,2.376,286.976
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p5,0.16,100.635,100.889,N/A,TIMEOUT,98.58,2.055,100.635,135.445,N/A,TIMEOUT,132.79,2.655,135.445
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p6,0.168,221.501,221.764,N/A,TIMEOUT,205.26,16.241,221.501,134.281,N/A,TIMEOUT,130.86,3.421,134.281
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p7,0.166,102.874,103.136,N/A,TIMEOUT,100.87,2.004,102.874,252.592,N/A,TIMEOUT,232.50,20.092,252.592
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p8,0.163,259.921,260.179,N/A,TIMEOUT,237.56,22.361,259.921,120.15,N/A,TIMEOUT,118.09,2.06,120.15
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p9,0.169,112.34,112.609,N/A,TIMEOUT,110.21,2.13,112.34,245.52,N/A,TIMEOUT,226.73,18.79,245.52
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p0,0.167,7.746,8.011,4,SUCCESS,7.427,0.319,7.746,1.345,4,SUCCESS,1.154,0.191,1.345
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p1,0.146,297.979,298.223,N/A,TIMEOUT,296.42,1.559,297.979,23.265,8,SUCCESS,22.784,0.481,23.265
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p2,0.147,299.432,299.675,N/A,TIMEOUT,297.55,1.882,299.432,226.457,7,SUCCESS,224.92,1.537,226.457
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p3,0.145,156.895,157.135,N/A,TIMEOUT,153.20,3.695,156.895,300.061,N/A,TIMEOUT,298.42,1.641,300.061
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p4,0.155,104.72,104.972,N/A,TIMEOUT,102.58,2.14,104.72,299.737,N/A,TIMEOUT,297.96,1.777,299.737
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p5,0.17,237.129,237.4,N/A,TIMEOUT,218.77,18.359,237.129,149.253,N/A,TIMEOUT,143.60,5.653,149.253
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p6,0.17,226.339,226.609,N/A,TIMEOUT,209.48,16.859,226.339,154.562,N/A,TIMEOUT,150.13,4.432,154.562
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p7,0.164,245.213,245.472,N/A,TIMEOUT,226.04,19.173,245.213,247.82,N/A,TIMEOUT,229.22,18.6,247.82
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p8,0.167,228.552,228.818,N/A,TIMEOUT,211.82,16.732,228.552,224.661,N/A,TIMEOUT,209.70,14.961,224.661
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p9,0.163,229.514,229.772,N/A,TIMEOUT,212.52,16.994,229.514,220.688,N/A,TIMEOUT,205.97,14.718,220.688
visitall-multidimensional/4-dim-visitall-FAR-g1,p0,0.172,7.799,8.069,19,SUCCESS,7.479,0.32,7.799,1.342,19,SUCCESS,1.154,0.188,1.342
visitall-multidimensional/4-dim-visitall-FAR-g1,p1,0.145,299.341,299.583,N/A,TIMEOUT,297.41,1.931,299.341,23.146,28,SUCCESS,22.673,0.473,23.146
visitall-multidimensional/4-dim-visitall-FAR-g1,p2,0.149,300.254,300.502,N/A,TIMEOUT,298.47,1.784,300.254,226.939,50,SUCCESS,225.436,1.503,226.939
visitall-multidimensional/4-dim-visitall-FAR-g1,p3,0.149,180.474,180.721,N/A,TIMEOUT,175.40,5.074,180.474,300.961,N/A,TIMEOUT,299.35,1.611,300.961
visitall-multidimensional/4-dim-visitall-FAR-g1,p4,0.16,140.925,141.184,N/A,TIMEOUT,138.19,2.735,140.925,297.685,N/A,TIMEOUT,295.94,1.745,297.685
visitall-multidimensional/4-dim-visitall-FAR-g1,p5,0.167,220.467,220.73,N/A,TIMEOUT,204.77,15.697,220.467,148.027,N/A,TIMEOUT,142.47,5.557,148.027
visitall-multidimensional/4-dim-visitall-FAR-g1,p6,0.167,220.857,221.121,N/A,TIMEOUT,205.00,15.857,220.857,148.483,N/A,TIMEOUT,144.91,3.573,148.483
visitall-multidimensional/4-dim-visitall-FAR-g1,p7,0.166,243.223,243.488,N/A,TIMEOUT,224.51,18.713,243.223,224.116,N/A,TIMEOUT,209.19,14.926,224.116
visitall-multidimensional/4-dim-visitall-FAR-g1,p8,0.167,232.952,233.214,N/A,TIMEOUT,215.28,17.672,232.952,220.005,N/A,TIMEOUT,205.37,14.635,220.005
visitall-multidimensional/4-dim-visitall-FAR-g1,p9,0.168,241.781,242.047,N/A,TIMEOUT,222.95,18.831,241.781,221.308,N/A,TIMEOUT,206.53,14.778,221.308
visitall-multidimensional/4-dim-visitall-FAR-g2,p0,0.168,7.774,8.041,19,SUCCESS,7.447,0.327,7.774,1.346,19,SUCCESS,1.151,0.195,1.346
visitall-multidimensional/4-dim-visitall-FAR-g2,p1,0.148,298.916,299.163,N/A,TIMEOUT,297.36,1.556,298.916,23.094,36,SUCCESS,22.606,0.488,23.094
visitall-multidimensional/4-dim-visitall-FAR-g2,p2,0.146,300.089,300.332,N/A,TIMEOUT,298.48,1.609,300.089,226.571,48,SUCCESS,225.04,1.531,226.571
visitall-multidimensional/4-dim-visitall-FAR-g2,p3,0.148,152.021,152.267,N/A,TIMEOUT,149.91,2.111,152.021,300.916,N/A,TIMEOUT,299.36,1.556,300.916
visitall-multidimensional/4-dim-visitall-FAR-g2,p4,0.156,109.26,109.513,N/A,TIMEOUT,107.30,1.96,109.26,293.782,N/A,TIMEOUT,292.12,1.662,293.782
visitall-multidimensional/4-dim-visitall-FAR-g2,p5,0.167,229.746,230.012,N/A,TIMEOUT,212.71,17.036,229.746,163.146,N/A,TIMEOUT,156.74,6.406,163.146
visitall-multidimensional/4-dim-visitall-FAR-g2,p6,0.166,229.937,230.2,N/A,TIMEOUT,212.63,17.307,229.937,150.634,N/A,TIMEOUT,146.89,3.744,150.634
visitall-multidimensional/4-dim-visitall-FAR-g2,p7,0.168,244.377,244.643,N/A,TIMEOUT,225.43,18.947,244.377,225.173,N/A,TIMEOUT,209.98,15.193,225.173
visitall-multidimensional/4-dim-visitall-FAR-g2,p8,0.169,233.888,234.155,N/A,TIMEOUT,216.03,17.858,233.888,225.393,N/A,TIMEOUT,210.25,15.143,225.393
visitall-multidimensional/4-dim-visitall-FAR-g2,p9,0.169,234.758,235.026,N/A,TIMEOUT,216.97,17.788,234.758,229.728,N/A,TIMEOUT,213.78,15.948,229.728
visitall-multidimensional/4-dim-visitall-FAR-g3,p0,0.166,7.922,8.186,19,SUCCESS,7.6,0.322,7.922,1.341,19,SUCCESS,1.15,0.191,1.341
visitall-multidimensional/4-dim-visitall-FAR-g3,p1,0.147,300.956,301.203,N/A,TIMEOUT,299.28,1.676,300.956,23.292,35,SUCCESS,22.754,0.538,23.292
visitall-multidimensional/4-dim-visitall-FAR-g3,p2,0.146,300.038,300.278,N/A,TIMEOUT,298.47,1.568,300.038,227.804,47,SUCCESS,226.29,1.514,227.804
visitall-multidimensional/4-dim-visitall-FAR-g3,p3,0.149,188.536,188.782,N/A,TIMEOUT,182.38,6.156,188.536,300.973,N/A,TIMEOUT,299.35,1.623,300.973
visitall-multidimensional/4-dim-visitall-FAR-g3,p4,0.159,139.704,139.961,N/A,TIMEOUT,136.77,2.934,139.704,286.015,N/A,TIMEOUT,283.52,2.495,286.015
visitall-multidimensional/4-dim-visitall-FAR-g3,p5,0.18,100.093,100.382,N/A,TIMEOUT,98.06,2.033,100.093,150.7,N/A,TIMEOUT,144.62,6.08,150.7
visitall-multidimensional/4-dim-visitall-FAR-g3,p6,0.159,235.719,235.975,N/A,TIMEOUT,216.67,19.049,235.719,158.065,N/A,TIMEOUT,152.39,5.675,158.065
visitall-multidimensional/4-dim-visitall-FAR-g3,p7,0.173,108.032,108.302,N/A,TIMEOUT,104.80,3.232,108.032,126.553,N/A,TIMEOUT,124.16,2.393,126.553
visitall-multidimensional/4-dim-visitall-FAR-g3,p8,0.173,101.316,101.589,N/A,TIMEOUT,99.38,1.936,101.316,108.913,N/A,TIMEOUT,106.82,2.093,108.913
visitall-multidimensional/4-dim-visitall-FAR-g3,p9,0.168,123.148,123.418,N/A,TIMEOUT,117.75,5.398,123.148,216.313,N/A,TIMEOUT,202.73,13.583,216.313
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p0,0.179,296.777,297.055,N/A,TIMEOUT,294.58,2.197,296.777,18.614,4,SUCCESS,18.147,0.467,18.614
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p1,0.15,285.849,286.098,N/A,TIMEOUT,283.33,2.519,285.849,202.846,3,SUCCESS,201.315,1.531,202.846
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p2,0.156,114.326,114.578,N/A,TIMEOUT,111.79,2.536,114.326,275.185,N/A,TIMEOUT,272.62,2.565,275.185
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p3,0.167,104.76,105.025,N/A,TIMEOUT,102.47,2.29,104.76,185.479,N/A,TIMEOUT,178.71,6.769,185.479
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p4,0.17,223.826,224.094,N/A,TIMEOUT,206.72,17.106,223.826,157.079,N/A,TIMEOUT,149.17,7.909,157.079
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p5,0.167,100.76,101.025,N/A,TIMEOUT,98.73,2.03,100.76,149.569,N/A,TIMEOUT,135.59,13.979,149.569
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p6,0.167,131.596,131.862,N/A,TIMEOUT,125.68,5.916,131.596,255.492,N/A,TIMEOUT,216.56,38.932,255.492
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p7,0.167,108.293,108.557,N/A,TIMEOUT,105.46,2.833,108.293,246.959,N/A,TIMEOUT,211.01,35.949,246.959
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p8,0.172,113.95,114.222,N/A,TIMEOUT,110.45,3.5,113.95,246.789,N/A,TIMEOUT,210.35,36.439,246.789
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p9,0.173,102.71,102.985,N/A,TIMEOUT,99.84,2.87,102.71,244.655,N/A,TIMEOUT,209.51,35.145,244.655
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p0,0.167,297.984,298.249,N/A,TIMEOUT,296.42,1.564,297.984,18.236,4,SUCCESS,17.781,0.455,18.236
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p1,0.147,300.168,300.413,N/A,TIMEOUT,298.52,1.648,300.168,202.021,4,SUCCESS,200.501,1.52,202.021
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p2,0.147,151.512,151.757,N/A,TIMEOUT,146.59,4.922,151.512,300.699,N/A,TIMEOUT,299.36,1.339,300.699
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p3,0.164,101.189,101.453,N/A,TIMEOUT,99.24,1.949,101.189,141.039,N/A,TIMEOUT,138.98,2.059,141.039
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p4,0.164,94.406,94.667,N/A,TIMEOUT,91.78,2.626,94.406,138.373,N/A,TIMEOUT,132.20,6.173,138.373
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p5,0.184,128.585,128.878,N/A,TIMEOUT,122.66,5.925,128.585,102.836,N/A,TIMEOUT,100.19,2.646,102.836
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p6,0.166,111.29,111.553,N/A,TIMEOUT,107.70,3.59,111.29,166.755,N/A,TIMEOUT,147.99,18.765,166.755
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p7,0.168,120.748,121.013,N/A,TIMEOUT,116.22,4.528,120.748,258.756,N/A,TIMEOUT,218.61,40.146,258.756
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p8,0.174,121.016,121.29,N/A,TIMEOUT,112.86,8.156,121.016,100.275,N/A,TIMEOUT,98.35,1.925,100.275
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p9,0.17,119.411,119.678,N/A,TIMEOUT,111.59,7.821,119.411,115.876,N/A,TIMEOUT,110.12,5.756,115.876
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p0,0.166,275.844,276.113,N/A,TIMEOUT,273.42,2.424,275.844,18.603,4,SUCCESS,18.142,0.461,18.603
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p1,0.15,296.021,296.271,N/A,TIMEOUT,294.78,1.241,296.021,201.812,5,SUCCESS,200.269,1.543,201.812
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p2,0.156,114.377,114.627,N/A,TIMEOUT,111.71,2.667,114.377,298.745,N/A,TIMEOUT,297.44,1.305,298.745
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p3,0.16,148.227,148.486,N/A,TIMEOUT,132.84,15.387,148.227,147.179,N/A,TIMEOUT,144.32,2.859,147.179
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p4,0.171,113.937,114.209,N/A,TIMEOUT,105.99,7.947,113.937,137.54,N/A,TIMEOUT,131.38,6.16,137.54
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p5,0.169,149.521,149.787,N/A,TIMEOUT,134.72,14.801,149.521,130.188,N/A,TIMEOUT,121.24,8.948,130.188
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p6,0.171,117.271,117.54,N/A,TIMEOUT,110.74,6.531,117.271,274.968,N/A,TIMEOUT,230.37,44.598,274.968
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p7,0.172,145.98,146.253,N/A,TIMEOUT,131.21,14.77,145.98,121.762,N/A,TIMEOUT,115.11,6.652,121.762
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p8,0.171,143.988,144.26,N/A,TIMEOUT,137.06,6.928,143.988,126.004,N/A,TIMEOUT,121.25,4.754,126.004
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p9,0.169,141.118,141.386,N/A,TIMEOUT,134.39,6.728,141.118,110.147,N/A,TIMEOUT,106.93,3.217,110.147
visitall-multidimensional/5-dim-visitall-FAR-g1,p0,0.17,298.744,299.011,N/A,TIMEOUT,297.36,1.384,298.744,18.273,24,SUCCESS,17.804,0.469,18.273
visitall-multidimensional/5-dim-visitall-FAR-g1,p1,0.148,294.706,294.955,N/A,TIMEOUT,292.80,1.906,294.706,202.501,35,SUCCESS,200.924,1.577,202.501
visitall-multidimensional/5-dim-visitall-FAR-g1,p2,0.157,171.805,172.057,N/A,TIMEOUT,166.71,5.095,171.805,294.32,N/A,TIMEOUT,291.81,2.51,294.32
visitall-multidimensional/5-dim-visitall-FAR-g1,p3,0.158,222.715,222.971,N/A,TIMEOUT,206.39,16.325,222.715,169.438,N/A,TIMEOUT,166.36,3.078,169.438
visitall-multidimensional/5-dim-visitall-FAR-g1,p4,0.171,200.756,201.025,N/A,TIMEOUT,187.17,13.586,200.756,155.725,N/A,TIMEOUT,149.24,6.485,155.725
visitall-multidimensional/5-dim-visitall-FAR-g1,p5,0.171,216.478,216.748,N/A,TIMEOUT,200.98,15.498,216.478,189.389,N/A,TIMEOUT,171.65,17.739,189.389
visitall-multidimensional/5-dim-visitall-FAR-g1,p6,0.17,213.016,213.285,N/A,TIMEOUT,187.07,25.946,213.016,191.655,N/A,TIMEOUT,173.95,17.705,191.655
visitall-multidimensional/5-dim-visitall-FAR-g1,p7,0.171,219.742,220.014,N/A,TIMEOUT,191.73,28.012,219.742,215.296,N/A,TIMEOUT,186.99,28.306,215.296
visitall-multidimensional/5-dim-visitall-FAR-g1,p8,0.176,149.969,150.244,N/A,TIMEOUT,133.83,16.139,149.969,265.86,N/A,TIMEOUT,223.23,42.63,265.86
visitall-multidimensional/5-dim-visitall-FAR-g1,p9,0.172,249.815,250.089,N/A,TIMEOUT,210.26,39.555,249.815,217.777,N/A,TIMEOUT,191.98,25.797,217.777
visitall-multidimensional/5-dim-visitall-FAR-g2,p0,0.167,300.61,300.873,N/A,TIMEOUT,299.25,1.36,300.61,18.399,24,SUCCESS,17.934,0.465,18.399
visitall-multidimensional/5-dim-visitall-FAR-g2,p1,0.147,298.323,298.567,N/A,TIMEOUT,296.60,1.723,298.323,200.813,35,SUCCESS,199.283,1.53,200.813
visitall-multidimensional/5-dim-visitall-FAR-g2,p2,0.149,163.487,163.735,N/A,TIMEOUT,160.44,3.047,163.487,299.889,N/A,TIMEOUT,298.40,1.489,299.889
visitall-multidimensional/5-dim-visitall-FAR-g2,p3,0.162,215.83,216.091,N/A,TIMEOUT,188.64,27.19,215.83,168.048,N/A,TIMEOUT,164.91,3.138,168.048
visitall-multidimensional/5-dim-visitall-FAR-g2,p4,0.169,280.245,280.513,N/A,TIMEOUT,250.79,29.455,280.245,141.167,N/A,TIMEOUT,133.08,8.087,141.167
visitall-multidimensional/5-dim-visitall-FAR-g2,p5,0.168,137.617,137.888,N/A,TIMEOUT,124.96,12.657,137.617,120.072,N/A,TIMEOUT,113.97,6.102,120.072
visitall-multidimensional/5-dim-visitall-FAR-g2,p6,0.171,135.845,136.115,N/A,TIMEOUT,123.87,11.975,135.845,106.816,N/A,TIMEOUT,104.37,2.446,106.816
visitall-multidimensional/5-dim-visitall-FAR-g2,p7,0.169,127.221,127.487,N/A,TIMEOUT,117.66,9.561,127.221,251.739,N/A,TIMEOUT,214.50,37.239,251.739
visitall-multidimensional/5-dim-visitall-FAR-g2,p8,0.17,132.076,132.343,N/A,TIMEOUT,121.66,10.416,132.076,102.346,N/A,TIMEOUT,100.47,1.876,102.346
visitall-multidimensional/5-dim-visitall-FAR-g2,p9,0.171,149.201,149.47,N/A,TIMEOUT,133.50,15.701,149.201,97.961,N/A,TIMEOUT,96.22,1.741,97.961
visitall-multidimensional/5-dim-visitall-FAR-g3,p0,0.189,291.046,291.338,N/A,TIMEOUT,288.82,2.226,291.046,18.347,24,SUCCESS,17.857,0.49,18.347
visitall-multidimensional/5-dim-visitall-FAR-g3,p1,0.149,300.437,300.689,N/A,TIMEOUT,298.55,1.887,300.437,201.584,32,SUCCESS,200.035,1.549,201.584
visitall-multidimensional/5-dim-visitall-FAR-g3,p2,0.149,150.913,151.161,N/A,TIMEOUT,148.44,2.473,150.913,291.906,N/A,TIMEOUT,289.82,2.086,291.906
visitall-multidimensional/5-dim-visitall-FAR-g3,p3,0.181,103.664,103.942,N/A,TIMEOUT,101.03,2.634,103.664,147.532,N/A,TIMEOUT,143.68,3.852,147.532
